Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
3976,IT,23,61018,3,52.8,64.9,Yes
3977,IT,32,40303,5,41.2,62.2,No
3978,IT,45,47833,7,47.7,36.9,No
3979,Finance,27,52559,5,46.6,47.3,No
3980,Marketing,47,60421,5,37.7,46.4,Yes
3981,Finance,28,74169,4,42.8,81.4,Yes
3982,Operations,40,45241,5,28.6,84.3,Yes
3983,Finance,27,65543,5,41.9,57.6,Yes
3984,IT,50,48172,5,54.9,71.7,No
3985,HR,23,71446,2,29.8,54.5,No
3986,Finance,40,77948,3,38.0,69.3,Yes
3987,Finance,25,34023,4,41.3,59.7,Yes
3988,IT,27,51083,6,27.9,57.3,Yes
3989,HR,58,26797,5,28.9,74.0,No
3990,HR,49,34721,7,61.5,69.8,No
3991,Operations,51,35469,0,49.7,53.8,No
3992,Finance,28,62488,3,53.0,90.7,Yes
3993,HR,30,60243,4,47.8,92.7,No
3994,HR,46,64614,3,49.6,66.8,Yes
3995,Marketing,54,62294,6,42.5,74.1,Yes
3996,Marketing,22,60820,7,53.3,100.0,No
3997,HR,27,56342,6,56.5,74.0,No
3998,Operations,39,53429,5,39.6,44.6,No
3999,HR,31,67235,3,43.0,65.6,Yes
4000,IT,49,55147,2,40.4,59.8,No
